"Instance_Variable_Actions.htm+html.body.table.tbody.tr.td:122-9","If Score","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
"Instance_Variable_Actions.htm+html.body.table.tbody.tr.td.img[alt]:125-58","{IMG_TXT} If Lives Icon","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
"Instance_Variable_Actions.htm+html.body.table.tbody.tr.td:126-9","If Lives","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
"Instance_Variable_Actions.htm+html.body.table.tbody.tr.td.img[alt]:129-58","{IMG_TXT} If Health Icon","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
"Instance_Variable_Actions.htm+html.body.table.tbody.tr.td:130-9","If Health","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
"Instance_Variable_Actions.htm+html.body.div.div.div.div:152-9","Back: <a href=""../DnD_Reference.htm"">Index</a>","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
"Instance_Variable_Actions.htm+html.body.div.div.div.div:153-9","Next: <a href=""../Miscellaneous/Miscellaneous_Actions.htm"">Miscellaneous Actions</a>","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
#CSV_COMMENT_OUT#"Instance_Variable_Actions.htm+html.body.div.h5:156-5","© Copyright YoYo Games Ltd. 2020 All Rights Reserved",""
"Instance_Variable_Actions.htm+html.body.p:166-1","{SEARCH_RESULT} Section detailing all the Instance Variable actions","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
"Instance_Variable_Actions.htm+html.body.p:166-75","{INDEX_KEYWORD} DnD™ Overview - Instance Variable Actions Library","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
